dataset_id	outer_lncRNA_id	region_id	label	target_chromosome	arm	region_score	valid_row_count
bte_hotair_gse31332	lncrna_hotair	bt5_3ff29d6baa089b525ce98066	0	chr12	A	131	8
bte_hotair_gse31332	lncrna_hotair	bt5_403fe6b915b7c8dc0e6a43e8	0	chr1	A	124	10
bte_hotair_gse31332	lncrna_hotair	bt5_4052b4fc684f5ad646d978fb	0	chr11	A	-1	0
bte_hotair_gse31332	lncrna_hotair	bt5_409993861297434647e9e6a7	0	chr5	A	112	4
bte_hotair_gse31332	lncrna_hotair	bt5_40c1ee84bdbf32320dc839d3	0	chr9	A	122	25
bte_hotair_gse31332	lncrna_hotair	bt5_40e88e63d2248b629df8e1f9	0	chr9	A	126	35
bte_hotair_gse31332	lncrna_hotair	bt5_416d66d7d63fb3656d336fc1	0	chr11	A	155	7
bte_hotair_gse31332	lncrna_hotair	bt5_4178f85233fb3db256e791de	0	chr5	A	111	4
bte_hotair_gse31332	lncrna_hotair	bt5_41af041ba1a3885807adbcf6	0	chr7	A	105	5
bte_hotair_gse31332	lncrna_hotair	bt5_423e0922005a16edcaa9c9ec	0	chr7	A	180	41
bte_hotair_gse31332	lncrna_hotair	bt5_424fe1d04a69c3cde4592658	0	chr8	A	147	4
bte_hotair_gse31332	lncrna_hotair	bt5_4303d2c2356229531347f2d6	0	chr11	A	115	13
bte_hotair_gse31332	lncrna_hotair	bt5_44703f9b9c105729a6fe4fe7	0	chr15	A	132	14
bte_hotair_gse31332	lncrna_hotair	bt5_4480c7cfe1e9ecf4bbe2f58a	0	chr19	A	155	20
bte_hotair_gse31332	lncrna_hotair	bt5_448da61c204d5be6e23097ef	0	chr8	A	116	22
bte_hotair_gse31332	lncrna_hotair	bt5_4605337082eef4cdc385b8bd	0	chr2	A	127	42
bte_hotair_gse31332	lncrna_hotair	bt5_46085b95b778899b39e9fd1e	1	chr18	A	128	6
bte_hotair_gse31332	lncrna_hotair	bt5_46afd1a9a7b43c085578b214	1	chr2	A	130	17
bte_hotair_gse31332	lncrna_hotair	bt5_46bf9d5f922b2937080de73f	0	chr19	A	134	42
bte_hotair_gse31332	lncrna_hotair	bt5_46d5571ab429b3e78a8774f2	0	chr2	A	87	1
bte_hotair_gse31332	lncrna_hotair	bt5_46eeb8d8d33ec6ff5aabb540	1	chr11	A	98	6
bte_hotair_gse31332	lncrna_hotair	bt5_47138a22c532185e7897192f	0	chr16	A	108	5
bte_hotair_gse31332	lncrna_hotair	bt5_47407707805fb766fd48f640	0	chr2	A	120	13
bte_hotair_gse31332	lncrna_hotair	bt5_4789a7adc193a7fe89267ea5	1	chr9	A	127	12
bte_hotair_gse31332	lncrna_hotair	bt5_478df5349a489e5110ab5f35	0	chr10	A	78	5
bte_hotair_gse31332	lncrna_hotair	bt5_47d9fdc5febb6f5cffcfa1b4	0	chr1	A	88	5
bte_hotair_gse31332	lncrna_hotair	bt5_4857e7482f9cb772cd126438	0	chr19	A	118	13
bte_hotair_gse31332	lncrna_hotair	bt5_485e0c72a806b0dca6bee14c	0	chr17	A	140	34
bte_hotair_gse31332	lncrna_hotair	bt5_48867d21ed8cf0fec68459d3	1	chr5	A	125	3
bte_hotair_gse31332	lncrna_hotair	bt5_48c60bb4ca59b66699316a9e	0	chr7	A	85	1
bte_hotair_gse31332	lncrna_hotair	bt5_48c710201720c5144cc112b6	0	chr8	A	120	85
bte_hotair_gse31332	lncrna_hotair	bt5_494e2c7bab421a4aecb5a39e	0	chr3	A	97	4
bte_hotair_gse31332	lncrna_hotair	bt5_49c57b92d293a5513c7305f2	0	chr6	A	136	7
bte_hotair_gse31332	lncrna_hotair	bt5_49edf4aa869677dbed38b9b0	0	chr10	A	97	8
bte_hotair_gse31332	lncrna_hotair	bt5_4a742b703258ae69939f7383	0	chr7	A	101	5
bte_hotair_gse31332	lncrna_hotair	bt5_4ab3f1ef43ce8181dfc926c9	0	chr8	A	134	65
bte_hotair_gse31332	lncrna_hotair	bt5_4ae5e5094b3bc4273d73b8b1	0	chr22	A	128	36
bte_hotair_gse31332	lncrna_hotair	bt5_4af514790d9461ebef8e246d	0	chr18	A	112	12
bte_hotair_gse31332	lncrna_hotair	bt5_4b149cb5222d8b105c718f41	0	chr4	A	-1	0
bte_hotair_gse31332	lncrna_hotair	bt5_4b48e8293a6678c43e665bc4	0	chr11	A	120	12
bte_hotair_gse31332	lncrna_hotair	bt5_4b506b734e43f1e67cf499e5	1	chr5	A	131	19
bte_hotair_gse31332	lncrna_hotair	bt5_4b5524227a4fd2252bb3aca7	0	chr19	A	152	11
bte_hotair_gse31332	lncrna_hotair	bt5_4b7cd4dd892b13d8d6f6ea58	1	chr11	A	116	5
bte_hotair_gse31332	lncrna_hotair	bt5_4b80b8dbc6ad04bbd00930de	0	chr11	A	144	27
bte_hotair_gse31332	lncrna_hotair	bt5_4b97ca6a69af116bbb14dac4	0	chr2	A	102	3
bte_hotair_gse31332	lncrna_hotair	bt5_4c0520a0671182680195de7c	0	chr1	A	76	2
bte_hotair_gse31332	lncrna_hotair	bt5_4c3aa585f4b3cddac302064f	0	chr1	A	131	7
bte_hotair_gse31332	lncrna_hotair	bt5_4d1a2abaf160b56d797fa6ac	0	chr10	A	144	5
bte_hotair_gse31332	lncrna_hotair	bt5_4d5cadb7e915fa4cc917a9d1	0	chr11	A	110	4
bte_hotair_gse31332	lncrna_hotair	bt5_4d60f052fc164f667ad2aa90	0	chr11	A	102	8
bte_hotair_gse31332	lncrna_hotair	bt5_4dcd7c10a823d3867fcad7c9	0	chr11	A	91	3
bte_hotair_gse31332	lncrna_hotair	bt5_4e0cffd3ec0a409d6c254020	1	chr11	A	131	11
bte_hotair_gse31332	lncrna_hotair	bt5_4e0f803815dc96dca3c24cec	1	chr1	A	124	17
bte_hotair_gse31332	lncrna_hotair	bt5_4e0f8eb6093bff3dbfbf54f3	0	chr7	A	117	5
bte_hotair_gse31332	lncrna_hotair	bt5_4e4c073cda9bde523118db02	0	chr19	A	65	1
bte_hotair_gse31332	lncrna_hotair	bt5_4e7cfb9d80414509f623be5e	0	chr1	A	97	8
bte_hotair_gse31332	lncrna_hotair	bt5_4ee0b6c822becddfd7f91e41	0	chr6	A	107	17
bte_hotair_gse31332	lncrna_hotair	bt5_4f86c92de698e11e6de6969b	0	chr2	A	107	3
bte_hotair_gse31332	lncrna_hotair	bt5_500b8dac8933b87d27389391	0	chr7	A	142	11
bte_hotair_gse31332	lncrna_hotair	bt5_502c66563919217d21a46617	0	chr2	A	106	5
bte_hotair_gse31332	lncrna_hotair	bt5_50357011b20e7eb382884ed7	0	chr12	A	121	11
bte_hotair_gse31332	lncrna_hotair	bt5_50646b2ce70af575df2e3d21	0	chr6	A	119	9
bte_hotair_gse31332	lncrna_hotair	bt5_50a789acbe5f8d1842140cd5	0	chr1	A	88	2
bte_hotair_gse31332	lncrna_hotair	bt5_50ac3f53ea9cc4801066ca1a	0	chr5	A	128	16
bte_hotair_gse31332	lncrna_hotair	bt5_50c5a04d5699a5ed3f7880bf	0	chr18	A	115	7
bte_hotair_gse31332	lncrna_hotair	bt5_512463f7c9296984a1b51c73	0	chr15	A	141	14
bte_hotair_gse31332	lncrna_hotair	bt5_515048b27cefdac1b0b5c409	1	chr1	A	101	5
bte_hotair_gse31332	lncrna_hotair	bt5_519283f748addb821657ce9e	0	chr16	A	122	11
bte_hotair_gse31332	lncrna_hotair	bt5_51bdb9ba0c0905554d29b060	0	chr4	A	104	7
bte_hotair_gse31332	lncrna_hotair	bt5_51f5a61da7c93f71e53c0a97	0	chr11	A	134	55
bte_hotair_gse31332	lncrna_hotair	bt5_5287f41278deaacaaf1aaec6	0	chr6	A	106	8
bte_hotair_gse31332	lncrna_hotair	bt5_5305d6b535144a1b0d9f67fa	0	chr12	A	104	7
bte_hotair_gse31332	lncrna_hotair	bt5_531aa60ae09b131dac2a26ea	0	chr4	A	121	10
bte_hotair_gse31332	lncrna_hotair	bt5_537971b8df0d13fb85ef0331	0	chr15	A	119	11
bte_hotair_gse31332	lncrna_hotair	bt5_53b026d3cf7634f13a439f4d	0	chr2	A	99	7
bte_hotair_gse31332	lncrna_hotair	bt5_53be6d32be761fafca12a4e3	0	chr7	A	112	12
bte_hotair_gse31332	lncrna_hotair	bt5_53d15c97dd9a1d05d75fb1a3	0	chr2	A	105	2
bte_hotair_gse31332	lncrna_hotair	bt5_53e394b6fb6ae0b48c1c926b	0	chr4	A	129	3
bte_hotair_gse31332	lncrna_hotair	bt5_54039022ea573b476b245361	1	chr12	A	129	25
bte_hotair_gse31332	lncrna_hotair	bt5_5437b0bad4a8cdc36db90703	1	chr10	A	120	17
bte_hotair_gse31332	lncrna_hotair	bt5_5438227b2cd9b0809d9c9cc3	0	chr18	A	131	11
bte_hotair_gse31332	lncrna_hotair	bt5_545f8596ec70064a36bc0f60	0	chr11	A	124	7
bte_hotair_gse31332	lncrna_hotair	bt5_54e6b1ac8d7cd8ab752ca7ae	0	chr4	A	104	2
bte_hotair_gse31332	lncrna_hotair	bt5_55fd7485673108e478e34bd8	0	chr12	A	80	5
bte_hotair_gse31332	lncrna_hotair	bt5_561f36108b9c6248a28b4bd8	1	chr4	A	112	2
bte_hotair_gse31332	lncrna_hotair	bt5_568d46e673579873883a4a4e	0	chr11	A	140	34
bte_hotair_gse31332	lncrna_hotair	bt5_5698ba456d956d78075b64b7	0	chr20	A	139	29
bte_hotair_gse31332	lncrna_hotair	bt5_56cd053dce6740751297094e	0	chr10	A	99	6
bte_hotair_gse31332	lncrna_hotair	bt5_56d60782931fa06c2c234c0d	0	chr4	A	95	3
bte_hotair_gse31332	lncrna_hotair	bt5_56e3774faed71a8ce954adc4	0	chr5	A	82	3
bte_hotair_gse31332	lncrna_hotair	bt5_5748f6222379862a0662be00	0	chr14	A	114	5
bte_hotair_gse31332	lncrna_hotair	bt5_5782b01f3f756b4661e10cbc	0	chr8	A	148	56
bte_hotair_gse31332	lncrna_hotair	bt5_57973f3a58a1d2ddefc00363	0	chr14	A	116	14
bte_hotair_gse31332	lncrna_hotair	bt5_57d252711c694d06b846c746	0	chr11	A	136	10
bte_hotair_gse31332	lncrna_hotair	bt5_57f38941cbcfbc0df3217ff6	0	chr15	A	123	14
bte_hotair_gse31332	lncrna_hotair	bt5_57ffc1828969c34909e9222b	0	chr7	A	117	10
bte_hotair_gse31332	lncrna_hotair	bt5_587bdbd8795faa2819df9014	0	chr12	A	127	4
bte_hotair_gse31332	lncrna_hotair	bt5_589674c8363a512a4525d592	0	chr11	A	119	13
bte_hotair_gse31332	lncrna_hotair	bt5_58c7fccb6bcf9908da6e2507	0	chr8	A	133	20
bte_hotair_gse31332	lncrna_hotair	bt5_58d08fe1db47d739b3e070bd	0	chr12	A	128	13
bte_hotair_gse31332	lncrna_hotair	bt5_59c888f5596fe9d5fcff0686	0	chr12	A	113	11
bte_hotair_gse31332	lncrna_hotair	bt5_5a357e74449e74008e201aef	0	chr4	A	145	19
bte_hotair_gse31332	lncrna_hotair	bt5_5aab01457244805d0d5eb8cb	0	chr3	A	115	5
bte_hotair_gse31332	lncrna_hotair	bt5_5b2942cf0d0ef51ae3b43835	0	chr11	A	109	6
bte_hotair_gse31332	lncrna_hotair	bt5_5b29430702d94b3a8bc8b590	0	chr10	A	130	10
bte_hotair_gse31332	lncrna_hotair	bt5_5b6f0bbea365e33855cfe667	0	chr11	A	108	6
bte_hotair_gse31332	lncrna_hotair	bt5_5b6fe8cd8da821b34499888e	0	chr15	A	121	13
bte_hotair_gse31332	lncrna_hotair	bt5_5c3279bd9f22c49bbe4c3870	0	chr18	A	151	9
bte_hotair_gse31332	lncrna_hotair	bt5_5ca6bee6dbd3131ba6998f38	0	chr1	A	160	29
bte_hotair_gse31332	lncrna_hotair	bt5_5cb0d044c48cf88a3c084022	0	chr11	A	111	6
bte_hotair_gse31332	lncrna_hotair	bt5_5cdbe2b770e0c10e9efa5636	0	chr12	A	119	25
bte_hotair_gse31332	lncrna_hotair	bt5_5ce889435b436510e5dd9d06	0	chr11	A	93	4
bte_hotair_gse31332	lncrna_hotair	bt5_5d9af0bbd84ec253f83c5269	0	chr11	A	117	17
bte_hotair_gse31332	lncrna_hotair	bt5_5e001786da365fd85ccf642f	0	chr22	A	169	94
bte_hotair_gse31332	lncrna_hotair	bt5_5e99514b579710bb2ad0df40	0	chr1	A	104	2
bte_hotair_gse31332	lncrna_hotair	bt5_5f2076d3f3daf47ef9c2c2ea	0	chr14	A	117	12
bte_hotair_gse31332	lncrna_hotair	bt5_5f2fde60c13b5bf48e2d7577	0	chr5	A	79	2
bte_hotair_gse31332	lncrna_hotair	bt5_5f6101d54e0bf0df842d0978	0	chr5	A	120	4
bte_hotair_gse31332	lncrna_hotair	bt5_5f80895042baa70a6821f035	0	chr9	A	121	15
bte_hotair_gse31332	lncrna_hotair	bt5_5fa7a1c28ef94455470bf3a4	0	chr11	A	117	13
bte_hotair_gse31332	lncrna_hotair	bt5_60c1a5f8c360d55f603b040f	0	chr5	A	119	5
bte_hotair_gse31332	lncrna_hotair	bt5_60eb6f6051afce5c1d46e5f4	0	chr6	A	157	15
bte_hotair_gse31332	lncrna_hotair	bt5_6193a8faa5a11ae15648a7b4	0	chr16	A	135	20
bte_hotair_gse31332	lncrna_hotair	bt5_625412f770faf362834908b6	0	chr8	A	128	14
bte_hotair_gse31332	lncrna_hotair	bt5_6283fcce4cd36a989a6cde1b	0	chr17	A	117	25
bte_hotair_gse31332	lncrna_hotair	bt5_62e496d8bbfd799a63755bc0	0	chr17	A	122	16
bte_hotair_gse31332	lncrna_hotair	bt5_63b566d87854c8bef9163bde	0	chr20	A	151	14
bte_hotair_gse31332	lncrna_hotair	bt5_649430e944a3fb3d1d897ffc	0	chr2	A	124	8
bte_hotair_gse31332	lncrna_hotair	bt5_64fb5ef9634ca2c27bf4ed74	0	chr5	A	143	13
bte_hotair_gse31332	lncrna_hotair	bt5_6544bb33426c29552ba6ef0e	0	chr19	A	103	8
bte_hotair_gse31332	lncrna_hotair	bt5_656e23cb91d7a28464a03307	0	chr12	A	-1	0
bte_hotair_gse31332	lncrna_hotair	bt5_657eba43c366e921c318ca15	0	chr5	A	122	10
bte_hotair_gse31332	lncrna_hotair	bt5_6587ee21362fc7f519c01057	0	chr17	A	125	19
bte_hotair_gse31332	lncrna_hotair	bt5_65a2b7d2b956d41f0ba3930a	0	chr6	A	120	12
bte_hotair_gse31332	lncrna_hotair	bt5_65c79ac0a68c3886ae0a4b7b	0	chr11	A	112	15
bte_hotair_gse31332	lncrna_hotair	bt5_66505c8683c68d66301cffd1	0	chr20	A	118	13
bte_hotair_gse31332	lncrna_hotair	bt5_66666245d474ee109a112ae1	1	chr7	A	107	7
bte_hotair_gse31332	lncrna_hotair	bt5_668bbdd851c13b50cc0f50f0	0	chr20	A	151	60
bte_hotair_gse31332	lncrna_hotair	bt5_6692c4a9b07dcb94b507e97d	0	chr1	A	95	6
bte_hotair_gse31332	lncrna_hotair	bt5_66c31d4603ba1b3c3baddf67	0	chr4	A	119	8
bte_hotair_gse31332	lncrna_hotair	bt5_66e3f019b29ad715165588c9	0	chr11	A	145	41
bte_hotair_gse31332	lncrna_hotair	bt5_66eddbf99a1717ef459a358a	0	chr5	A	149	5
bte_hotair_gse31332	lncrna_hotair	bt5_66f4fe7321afd5807e14a3c9	0	chr8	A	122	8
bte_hotair_gse31332	lncrna_hotair	bt5_6727b2340613fe17f720e184	0	chr15	A	125	14
bte_hotair_gse31332	lncrna_hotair	bt5_672b929a94836afa1794ec2a	0	chr11	A	137	15
bte_hotair_gse31332	lncrna_hotair	bt5_676a8d0c532bbd2e2e3dfe09	0	chr4	A	125	4
bte_hotair_gse31332	lncrna_hotair	bt5_677e771951dd6491d85ef0ab	0	chr7	A	148	23
bte_hotair_gse31332	lncrna_hotair	bt5_679f422ba425e3fd6c63b568	0	chr7	A	108	7
bte_hotair_gse31332	lncrna_hotair	bt5_67be7513cf637b7cd8cb68dd	1	chr6	A	131	25
bte_hotair_gse31332	lncrna_hotair	bt5_6859522a74b1b0e1491de97a	0	chr4	A	117	8
bte_hotair_gse31332	lncrna_hotair	bt5_6859ca2b745eab48f81dc499	0	chr6	A	95	3
bte_hotair_gse31332	lncrna_hotair	bt5_686d88e10819b018bac0affc	0	chr10	A	115	5
bte_hotair_gse31332	lncrna_hotair	bt5_68b7a18253399b728b2eb5be	0	chr12	A	123	16
bte_hotair_gse31332	lncrna_hotair	bt5_6911ef2897c9d65af38e11c5	0	chr5	A	106	6
bte_hotair_gse31332	lncrna_hotair	bt5_6913987f7050585b9756cd6c	0	chr19	A	142	14
bte_hotair_gse31332	lncrna_hotair	bt5_699f1e5ace16a8d7c2a7a0cb	0	chr14	A	107	13
bte_hotair_gse31332	lncrna_hotair	bt5_6a04e5c750c649c2ce435c74	0	chr1	A	127	9
bte_hotair_gse31332	lncrna_hotair	bt5_6a0f1bf9ee35824d5ebf34b1	0	chr11	A	103	6
bte_hotair_gse31332	lncrna_hotair	bt5_6a7c95722c2aa22ba59449a7	0	chr12	A	90	8
bte_hotair_gse31332	lncrna_hotair	bt5_6a8528223a96540cd85c8521	0	chr12	A	132	29
bte_hotair_gse31332	lncrna_hotair	bt5_6a92f94442aadfb8310896f7	0	chr4	A	115	6
bte_hotair_gse31332	lncrna_hotair	bt5_6ae076676fece3f7bd7fb9f6	1	chr5	A	125	11
bte_hotair_gse31332	lncrna_hotair	bt5_6b5d645489402886546da8bf	0	chr2	A	102	3
bte_hotair_gse31332	lncrna_hotair	bt5_6baf3f2583589fa1b9c866ef	0	chr2	A	107	8
bte_hotair_gse31332	lncrna_hotair	bt5_6bb72bf36bb9f52004491d8d	0	chr7	A	77	3
bte_hotair_gse31332	lncrna_hotair	bt5_6bddfc8bf022118195050eea	0	chr19	A	136	35
bte_hotair_gse31332	lncrna_hotair	bt5_6beedeb8bdfbf4c42730ecf5	1	chr12	A	138	6
bte_hotair_gse31332	lncrna_hotair	bt5_6c177322e8e796b2b1de2681	0	chr11	A	147	38
bte_hotair_gse31332	lncrna_hotair	bt5_6c17831675e7e7a041dd15c9	0	chr3	A	113	13
bte_hotair_gse31332	lncrna_hotair	bt5_6c38d0a28e5a45ac777714fd	1	chr7	A	117	6
bte_hotair_gse31332	lncrna_hotair	bt5_6c3b982bf122a777f23200ea	1	chr17	A	129	40
bte_hotair_gse31332	lncrna_hotair	bt5_6c69da884ba20f19fd992df1	0	chr17	A	138	56
bte_hotair_gse31332	lncrna_hotair	bt5_6c6d0f75c76e173b1c6b10ef	0	chr3	A	125	6
bte_hotair_gse31332	lncrna_hotair	bt5_6c9b56a5d61eed8458ef00a4	0	chr19	A	138	11
bte_hotair_gse31332	lncrna_hotair	bt5_6cbb1a1f4dc526f061ecfbf2	1	chr8	A	102	4
bte_hotair_gse31332	lncrna_hotair	bt5_6d3892e9575f8359b42fe5b6	0	chr19	A	137	27
bte_hotair_gse31332	lncrna_hotair	bt5_6d4d8d3a1292c71d5d08b853	0	chr22	A	131	63
bte_hotair_gse31332	lncrna_hotair	bt5_6d5fc7928221885ece2a31b5	0	chr7	A	100	4
bte_hotair_gse31332	lncrna_hotair	bt5_6d7559520725077793b0fea1	0	chr9	A	141	36
bte_hotair_gse31332	lncrna_hotair	bt5_6d85f92208b073180549109a	0	chr10	A	104	2
bte_hotair_gse31332	lncrna_hotair	bt5_6d928e63821af9f5e02469cc	0	chr5	A	120	13
bte_hotair_gse31332	lncrna_hotair	bt5_6dc2dbfd6cb6b70aab7868fa	0	chr4	A	131	8
bte_hotair_gse31332	lncrna_hotair	bt5_6dd97a3358534d89b5669be1	0	chr12	A	128	12
bte_hotair_gse31332	lncrna_hotair	bt5_6e122f1f97a3762113f656d1	0	chr14	A	116	18
bte_hotair_gse31332	lncrna_hotair	bt5_6e485f503119a16707ec9e70	0	chr11	A	137	8
bte_hotair_gse31332	lncrna_hotair	bt5_6e77452af036424bf9f3793a	0	chr1	A	106	13
bte_hotair_gse31332	lncrna_hotair	bt5_6f0c8fc93e926081627845af	0	chr10	A	107	7
bte_hotair_gse31332	lncrna_hotair	bt5_6f125bc2b8e668a168499c49	0	chr12	A	99	5
bte_hotair_gse31332	lncrna_hotair	bt5_6f2335c107a0ee3b1c6e6fe1	0	chr14	A	146	10
bte_hotair_gse31332	lncrna_hotair	bt5_6f4e2ca90de4cffa0732c773	0	chr2	A	113	13
bte_hotair_gse31332	lncrna_hotair	bt5_70120e34640b02b315b56d95	0	chr15	A	164	9
bte_hotair_gse31332	lncrna_hotair	bt5_705b6025d54b5c89e6e83a5f	0	chr3	A	116	8
bte_hotair_gse31332	lncrna_hotair	bt5_7062b293cfdbbce7f8cdd999	0	chr4	A	61	1
bte_hotair_gse31332	lncrna_hotair	bt5_70a3caca6cb0a8659c6cdf89	0	chr18	A	121	18
bte_hotair_gse31332	lncrna_hotair	bt5_70d2eb177cc1bc296d3cfb4d	0	chr8	A	138	26
bte_hotair_gse31332	lncrna_hotair	bt5_70ed0760c1da797a3086a412	0	chr9	A	158	39
bte_hotair_gse31332	lncrna_hotair	bt5_7122b2e1ef03b2e2ab8dfff9	0	chr4	A	95	6
bte_hotair_gse31332	lncrna_hotair	bt5_712857ae4651402ffe385b89	0	chr6	A	108	4
bte_hotair_gse31332	lncrna_hotair	bt5_725146f4d58ddfc435083d1e	0	chr14	A	120	12
bte_hotair_gse31332	lncrna_hotair	bt5_725a43f062fa366a32221397	0	chr6	A	103	5
bte_hotair_gse31332	lncrna_hotair	bt5_72cb3344b67972473fc3a067	1	chr7	A	92	3
bte_hotair_gse31332	lncrna_hotair	bt5_7330a0c3722bc8bc51bab7f3	0	chr15	A	112	4
bte_hotair_gse31332	lncrna_hotair	bt5_73e0d6f70ea1fcc1b927e23f	0	chr5	A	89	1
bte_hotair_gse31332	lncrna_hotair	bt5_740da484e7223614d4aa981c	0	chr10	A	115	13
bte_hotair_gse31332	lncrna_hotair	bt5_74a672f92c02ac602916f4da	0	chr4	A	104	3
bte_hotair_gse31332	lncrna_hotair	bt5_7559435917fe7e55cbdce388	0	chr12	A	121	30
bte_hotair_gse31332	lncrna_hotair	bt5_759331adfbd842aea88d72f8	0	chr1	A	133	6
bte_hotair_gse31332	lncrna_hotair	bt5_75bb95225f343d58aa8ac927	0	chr15	A	86	2
bte_hotair_gse31332	lncrna_hotair	bt5_75d228d58eb8c7e42762b220	0	chr5	A	130	5
bte_hotair_gse31332	lncrna_hotair	bt5_761551e98853f973eb534a3f	0	chr11	A	156	7
bte_hotair_gse31332	lncrna_hotair	bt5_76269af480e5510548889c43	0	chr2	A	86	4
bte_hotair_gse31332	lncrna_hotair	bt5_76aec71277d4001650dc8d0b	0	chr9	A	126	9
bte_hotair_gse31332	lncrna_hotair	bt5_76f3177f7d00d2c9d40ecb12	0	chr4	A	119	8
bte_hotair_gse31332	lncrna_hotair	bt5_7718ae0d2befa9ef8172ed58	0	chr18	A	130	12
bte_hotair_gse31332	lncrna_hotair	bt5_775af57b37bd9ea1e075cf37	0	chr10	A	97	4
bte_hotair_gse31332	lncrna_hotair	bt5_779f7ea96e81263b7d5e74b5	0	chr10	A	84	3
bte_hotair_gse31332	lncrna_hotair	bt5_78035256eaf7d741e226dee7	0	chr3	A	119	23
bte_hotair_gse31332	lncrna_hotair	bt5_78852ba023e3813196928de3	0	chr9	A	123	55
bte_hotair_gse31332	lncrna_hotair	bt5_78c219dea9a6300937178f4c	0	chr11	A	120	7
bte_hotair_gse31332	lncrna_hotair	bt5_78d9ddb4ae02d3117c843d63	0	chr5	A	111	11
bte_hotair_gse31332	lncrna_hotair	bt5_7a05cf5f70c0ce35b577e613	0	chr11	A	-1	0
bte_hotair_gse31332	lncrna_hotair	bt5_7a4a62a6abb091df96c007d4	0	chr11	A	152	4
bte_hotair_gse31332	lncrna_hotair	bt5_7a7b679ed7ba09b860a579df	0	chr17	A	125	21
bte_hotair_gse31332	lncrna_hotair	bt5_7ae14869442f191e0950efc4	0	chr8	A	128	19
bte_hotair_gse31332	lncrna_hotair	bt5_7afd022fd311a62a704144c2	0	chr19	A	116	13
bte_hotair_gse31332	lncrna_hotair	bt5_7b08b4df812413115127d5a6	1	chr11	A	122	11
bte_hotair_gse31332	lncrna_hotair	bt5_7ba9de49e4503f2aaade58e4	1	chr12	A	119	9
bte_hotair_gse31332	lncrna_hotair	bt5_7bbc7f09d5c987327315dfc1	0	chr11	A	116	15
bte_hotair_gse31332	lncrna_hotair	bt5_7bc19e04563fd48cf98450ac	0	chr12	A	133	11
bte_hotair_gse31332	lncrna_hotair	bt5_7bfad8800c02a88996a71bce	0	chr8	A	150	28
bte_hotair_gse31332	lncrna_hotair	bt5_7c7f80492b66acfdfa587448	1	chr8	A	99	1
bte_hotair_gse31332	lncrna_hotair	bt5_7c979ad0b30aabcfb16a44d1	0	chr14	A	149	6
bte_hotair_gse31332	lncrna_hotair	bt5_7ca95ffe94a17caed4178ff5	1	chr16	A	122	10
bte_hotair_gse31332	lncrna_hotair	bt5_7cc9d73047baa16fb68d3e0d	0	chr1	A	114	9
bte_hotair_gse31332	lncrna_hotair	bt5_7d29855b4e4c68b4bcfe8daf	0	chr1	A	106	3
bte_hotair_gse31332	lncrna_hotair	bt5_7d345997011f47f28f33afa0	0	chr12	A	82	4
bte_hotair_gse31332	lncrna_hotair	bt5_7dcc8376294b82a39195bb75	0	chr11	A	131	7
bte_hotair_gse31332	lncrna_hotair	bt5_7dce8b54d79f099493445739	0	chr11	A	119	16
bte_hotair_gse31332	lncrna_hotair	bt5_7ded5af39e50a6873a1659dc	0	chr6	A	91	2
bte_hotair_gse31332	lncrna_hotair	bt5_7e306753f345c387c6da2f49	0	chr3	A	105	5
bte_hotair_gse31332	lncrna_hotair	bt5_7e6ad8f7c3eb950396e31f61	0	chr3	A	89	1
bte_hotair_gse31332	lncrna_hotair	bt5_7e965cfff29c522ef395bf13	0	chr2	A	72	2
bte_hotair_gse31332	lncrna_hotair	bt5_7eccb9fa231ec94d4628f842	0	chr18	A	115	5
bte_hotair_gse31332	lncrna_hotair	bt5_7ee518095da89ee8e6c01263	0	chr4	A	73	1
bte_hotair_gse31332	lncrna_hotair	bt5_7ef251d9a8f00a2d8c6f937c	0	chr10	A	96	7
bte_hotair_gse31332	lncrna_hotair	bt5_7f2f232c5540baa4b3dffcab	0	chr18	A	144	9
bte_hotair_gse31332	lncrna_hotair	bt5_7f3d33b8897834733e41b89a	1	chr4	A	-1	0
bte_hotair_gse31332	lncrna_hotair	bt5_7f45804d4f3f8a68797d0f5f	0	chr1	A	116	10
bte_hotair_gse31332	lncrna_hotair	bt5_7fa34a384c34dd3ae91acdcd	0	chr20	A	127	6
bte_hotair_gse31332	lncrna_hotair	bt5_816d633fa179ff98a074a202	0	chr5	A	127	5
bte_hotair_gse31332	lncrna_hotair	bt5_8175941eec89adfaa969c1af	0	chr11	A	109	7
bte_hotair_gse31332	lncrna_hotair	bt5_81809c1bc64d8d7d5de74895	0	chr7	A	128	7
bte_hotair_gse31332	lncrna_hotair	bt5_81fbca3c2666de98a132c744	0	chr11	A	97	5
bte_hotair_gse31332	lncrna_hotair	bt5_825f498c1bab3258d60b2de7	1	chr7	A	148	22
bte_hotair_gse31332	lncrna_hotair	bt5_8270b38a98272756d8cb90c0	0	chr19	A	122	30
bte_hotair_gse31332	lncrna_hotair	bt5_82715475381dd04fbd67212e	0	chr19	A	142	43
bte_hotair_gse31332	lncrna_hotair	bt5_82779d3696a68e1c6fa0a47d	0	chr1	A	121	9
bte_hotair_gse31332	lncrna_hotair	bt5_830ee9a87fe22154f55bab62	0	chr10	A	145	3
bte_hotair_gse31332	lncrna_hotair	bt5_83341705b3f60834abb21308	0	chr7	A	83	5
