comparison_id	dataset_class	evidence_role	workload_id	repeat_id	authority_output	candidate_output	authority_output_sha256	candidate_output_sha256	authority_query_fasta	candidate_query_fasta	authority_target_fasta	candidate_target_fasta	query_fasta_interval	target_fasta_interval	target_region_start0	query_ordinal_namespace	query_source_ordinal	query_sequence_sha256	target_ordinal_namespace	target_source_ordinal	target_sequence_sha256	assembly	target_coordinate_namespace	query_extraction_recipe_id	target_extraction_recipe_id	parameter_bundle_sha256	input_pair_digest	authority_receipt_sha256	candidate_receipt_sha256
canonical_hybrid_v2_former_fresh:vh046__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh046	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh046__repeat00_a/output/at0195-aq010|ENST00000586526.1|ENSG00000257127.6|CLLU1|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh046__repeat00_h/output/at0195-aq010|ENST00000586526.1|ENSG00000257127.6|CLLU1|GENCODE v49|GRCh38|application_query-target-TFOsorted	d417d3d26b8f444b0b5ea3c0befbd6f7857c7d0d8bb9a1ca07e6c10b11c3f3e3	d417d3d26b8f444b0b5ea3c0befbd6f7857c7d0d8bb9a1ca07e6c10b11c3f3e3	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh046__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh046__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh046__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh046__repeat00_h/inputs/target.fa	0:2422	0:2501	0	canonical_hybrid_v2_application_query_v1	10	2d07dac2e1f026644270254400984267aed9aa25a74cc90d2cedfbc7a0eb839c	canonical_hybrid_v2_application_target_v1	195	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	5eea70229187e8e8fc2851d7753c5070d8d61089f418529a7c235f2bfbb02406	12fea4565429b79a718ba9f69bb6c5c8b048c0089ec534493c906ab975750c39	7b3a5d5d4a4efa78cb3b96b42f631d76308c4f8e1785f8ad10798843d8c38757
canonical_hybrid_v2_former_fresh:vh047__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh047	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh047__repeat00_a/output/at0652-aq010|ENST00000586526.1|ENSG00000257127.6|CLLU1|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh047__repeat00_h/output/at0652-aq010|ENST00000586526.1|ENSG00000257127.6|CLLU1|GENCODE v49|GRCh38|application_query-target-TFOsorted	ec494e4a596ed43510e2395a58d1ca0c2c6398695f371541942a0c972dbef0e2	ec494e4a596ed43510e2395a58d1ca0c2c6398695f371541942a0c972dbef0e2	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh047__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh047__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh047__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh047__repeat00_h/inputs/target.fa	0:2422	0:2501	0	canonical_hybrid_v2_application_query_v1	10	2d07dac2e1f026644270254400984267aed9aa25a74cc90d2cedfbc7a0eb839c	canonical_hybrid_v2_application_target_v1	652	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	c8b522a13b6928c67c7a265cb3cde838039e9016e0f3b632225f0ac68bf57647	c24a6315eebf520b0f7cb07e8b013c882740c16acbcd70a73e4fd69a12a5f4fc	f3f34cfa910546b293dd957053f304766b19382034cec78c24ae41a90d514709
canonical_hybrid_v2_former_fresh:vh048__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh048	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh048__repeat00_a/output/at0260-aq010|ENST00000586526.1|ENSG00000257127.6|CLLU1|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh048__repeat00_h/output/at0260-aq010|ENST00000586526.1|ENSG00000257127.6|CLLU1|GENCODE v49|GRCh38|application_query-target-TFOsorted	758e40e0a4aedea16424d816bee51483dda0514d8a9990b3f230b3da11f93cfa	758e40e0a4aedea16424d816bee51483dda0514d8a9990b3f230b3da11f93cfa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh048__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh048__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh048__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh048__repeat00_h/inputs/target.fa	0:2422	0:2501	0	canonical_hybrid_v2_application_query_v1	10	2d07dac2e1f026644270254400984267aed9aa25a74cc90d2cedfbc7a0eb839c	canonical_hybrid_v2_application_target_v1	260	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	4d534e039012a0807664731db999c6e4df689469b717e6c3d66754f005fb9801	4160414199ab27851feffd95cba9d1e9be94dd07bce53870a7a6354d705871b2	dbb3d61c8371bc6478e45d639cd4bcf8f600626466e4d46531217254a2785576
canonical_hybrid_v2_regression:hq01_ht01__repeat00	canonical_hybrid_v2_regression_36	historical_regression_only	hq01_ht01	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat00/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat00/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat00/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat00/inputs/target.fa	0:444	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	ba36c9caa5c2fa51d22c6d946fc24a09ab21d1214979e304dca259010cec3d2a	fa19e044e107cb2f59fb6f4762b1a0b4312d59e1903be531b6163bffd13de6c1	9a31936c562e60a690da80f15a5d71f4f7581e4a08b53001f158df61fe8ec92e
canonical_hybrid_v2_regression:hq01_ht01__repeat01	canonical_hybrid_v2_regression_36	historical_regression_only	hq01_ht01	1	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat01/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat01/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat01/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat01/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat01/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat01/inputs/target.fa	0:444	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	ba36c9caa5c2fa51d22c6d946fc24a09ab21d1214979e304dca259010cec3d2a	27a2562e4503cd7f248655dcee61bd06c13cf3f5a043dd36534069d80895934b	1cf198cc3a4930f77308347129231c61d25013ceb4e3fb09ac644e93266e444d
canonical_hybrid_v2_regression:hq01_ht01__repeat02	canonical_hybrid_v2_regression_36	historical_regression_only	hq01_ht01	2	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat02/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat02/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat02/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat02/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat02/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht01__repeat02/inputs/target.fa	0:444	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	ba36c9caa5c2fa51d22c6d946fc24a09ab21d1214979e304dca259010cec3d2a	c6a4270389de7acb6fc7149075d180f82c40b0638dd9f4751821f0e7bef2eb4f	8514ab17584b63db39e1b268a292e58ee977e7cd7da59f16fade13f86e355656
canonical_hybrid_v2_regression:hq01_ht02__repeat00	canonical_hybrid_v2_regression_36	historical_regression_only	hq01_ht02	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat00/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat00/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat00/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat00/inputs/target.fa	0:444	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	f43895bd153527e784296b5b3ba600bdf16392b0840065b175d5d4a11360fc6f	6e225dfec442dfd991850bc65534e7f8c4f68498b72d30ea6969f059d1b3ef63	3de0adbeac32f9f77545e3dfbb36459cc28217bc49039b5d3f42551c5ed1577a
canonical_hybrid_v2_regression:hq01_ht02__repeat01	canonical_hybrid_v2_regression_36	historical_regression_only	hq01_ht02	1	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat01/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat01/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat01/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat01/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat01/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat01/inputs/target.fa	0:444	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	f43895bd153527e784296b5b3ba600bdf16392b0840065b175d5d4a11360fc6f	552ed047e3ae45c3fe9ed774fcc7d22c73c15a4342a9d1bec7779efc14cf4633	b716c24c78088367f6c8a40a4655d3f3581ce0fa740a9dee46ba40f655c2df9c
canonical_hybrid_v2_regression:hq01_ht02__repeat02	canonical_hybrid_v2_regression_36	historical_regression_only	hq01_ht02	2	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat02/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat02/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat02/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat02/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat02/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq01_ht02__repeat02/inputs/target.fa	0:444	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	f43895bd153527e784296b5b3ba600bdf16392b0840065b175d5d4a11360fc6f	031a432debb569a56047e7dc4d972ca637d51f5d16cea3821f793226e5254648	305f277ac79f3cb77a2afe70309a968fe982cc24ac4768ada910dbc64b6dab40
canonical_hybrid_v2_regression:hq02_ht01__repeat00	canonical_hybrid_v2_regression_36	historical_regression_only	hq02_ht01	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht01__repeat00/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht01__repeat00/output/GRCh38-ENST00000420204.1|ENSG00000235494.3|ENSG00000235494|GENCODE v49|GRCh38-target-TFOsorted	f62a26e10a6f70faa3200db206b9dd4772bf58fc4187e03d2c1a0bfd56a1e5c9	f62a26e10a6f70faa3200db206b9dd4772bf58fc4187e03d2c1a0bfd56a1e5c9	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht01__repeat00/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht01__repeat00/inputs/target.fa	0:281	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq02	3833a3d93d592572ba6dc1c9971182e23d0ddbd87920804db58b1fdff340903c	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	1df24c5fbcbe6d8274f8d3222e24a3350318a6e45d29d937af1dbfa03196d420	da57bfdd1a7b841c5f89fea6bb1534ae7785368066a7b5554d2d7981becdae2e	95a10b26312522a23def9fe9fec02ec6fe4ba79ae078b887956e924d46cf9506
canonical_hybrid_v2_regression:hq02_ht02__repeat00	canonical_hybrid_v2_regression_36	historical_regression_only	hq02_ht02	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht02__repeat00/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht02__repeat00/output/GRCh38-ENST00000420204.1|ENSG00000235494.3|ENSG00000235494|GENCODE v49|GRCh38-target-TFOsorted	d659e968a606ed377716dcdba519de486b8914178d7531786dcc936ec5cc8a26	d659e968a606ed377716dcdba519de486b8914178d7531786dcc936ec5cc8a26	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht02__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht02__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht02__repeat00/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq02_ht02__repeat00/inputs/target.fa	0:281	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq02	3833a3d93d592572ba6dc1c9971182e23d0ddbd87920804db58b1fdff340903c	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	dedfb261b482eb5d5d936c76c7d1dccfed20b2f2743693e5ca9cdeb80a3da0bc	c9ad0ed1b0ca309efdfa1a86f6fd501d3a02007e49c90414335aca3a4887a186	c0116bbc6420f7d0cbb935fed041d887571ac2cc99a20e84025a5b8d65f27722
canonical_hybrid_v2_regression:hq03_ht01__repeat00	canonical_hybrid_v2_regression_36	historical_regression_only	hq03_ht01	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht01__repeat00/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht01__repeat00/output/GRCh38-ENST00000457477.2|ENSG00000224359.2|ENSG00000224359|GENCODE v49|GRCh38-target-TFOsorted	e19b3f067d38cfacb547748f92ba4bc4345dd68129d46997b7da381b1d0f7ab5	e19b3f067d38cfacb547748f92ba4bc4345dd68129d46997b7da381b1d0f7ab5	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht01__repeat00/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht01__repeat00/inputs/target.fa	0:357	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq03	d31c99fa1234e35c4d945a36b9afe96c9826f774ed6dad3c1aa44ece47d69c8a	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	13d4fae1fafcfd141129b0cb13f3c6f41db7ab59763a0b9ef9c90ad6601951a6	b893c557bacc6bd0ddc37946ab7828d7d3f596aca09fcc631cc4c969a726fc19	d7a41b5b4bde86d1e8a528a7dafc15903acfaf0cd65dd6eea9d98d99f7100b0b
canonical_hybrid_v2_regression:hq03_ht02__repeat00	canonical_hybrid_v2_regression_36	historical_regression_only	hq03_ht02	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht02__repeat00/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht02__repeat00/output/GRCh38-ENST00000457477.2|ENSG00000224359.2|ENSG00000224359|GENCODE v49|GRCh38-target-TFOsorted	489b523b59313e23fbef6b3f4c54b548db469a4db10764320fae99aa75619076	489b523b59313e23fbef6b3f4c54b548db469a4db10764320fae99aa75619076	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht02__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht02__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht02__repeat00/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq03_ht02__repeat00/inputs/target.fa	0:357	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq03	d31c99fa1234e35c4d945a36b9afe96c9826f774ed6dad3c1aa44ece47d69c8a	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	451257ced54000dec86c91548fdd4e19612b60ad46a1fd6b99d653d43f18184e	869a3652cf705125b2d7a13659628f83a6c3f39598333978f455781fece197ba	85ae86b3e4be7c4f84e1bafdc17340a799dc1d0316d5dd5892ecf1b45fd04f34
canonical_hybrid_v2_regression:hq04_ht01__repeat00	canonical_hybrid_v2_regression_36	historical_regression_only	hq04_ht01	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq04_ht01__repeat00/inputs/authority-reference.tfosorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq04_ht01__repeat00/output/GRCh38-ENST00000743921.1|ENSG00000296969.1|ENSG00000296969|GENCODE v49|GRCh38-target-TFOsorted	607f3bb5765285abc3f204c8453510bc13d345380193846d01b2477d37493778	607f3bb5765285abc3f204c8453510bc13d345380193846d01b2477d37493778	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq04_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq04_ht01__repeat00/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq04_ht01__repeat00/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/regression/v2reg_hq04_ht01__repeat00/inputs/target.fa	0:495	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq04	37c8ac7388c1884d7329e6f1fb9eace2240da2c41d9d4c5087117b0ad4023931	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	48059889f9b38a9c7ab5b87199ac3868a7e0931884180ad0dac7d9ecaf55d7fe	04a5d2bed49892ca0455bbf1582c9ee1d5413e54246dfce92737472b0f70b0c6	3008e7f4c17c017ec5ba82e3bb290be442ea2a083737fd9400d0f82c372ba51b
