record_type	query_ordinal_namespace	query_source_ordinal	target_ordinal_namespace	target_source_ordinal	query_id	target_id	query_sha256	target_sha256	query_region	target_region	assembly	coordinate_namespace	pair_digest	source_receipt_path	exclusion_reason
pair	phase3_application_role_ordinal	15	phase3_application_role_ordinal	18	aq015	at0018	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	4f2d2bf6b64f0b24329cccc2f4c38121e64045c30b53ad5cc9586d0b4e0c7811	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	15	phase3_application_role_ordinal	195	aq015	at0195	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	7370d52c22a6b35cac503be0b871ac0a3eafd2637298c046e4e80d2eb1fd8df7	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	15	phase3_application_role_ordinal	260	aq015	at0260	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	ae99217bc01a0adc6e0765827013aaa728268ea67faf81addb049100a2f585a6	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	15	phase3_application_role_ordinal	652	aq015	at0652	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	5f13d62ed0f97cd712e0e39fb5bc5cab61e93175616e83658a38f40d52d8a833	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	18	phase3_application_role_ordinal	18	aq018	at0018	07ae97064a400ee56c62101571217354e114d7ec45a74e79d401c993e4d467ae	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	c5dac406a5b33f76eee4fb12eb5ff8bf277914584104a71ad3e7e0d008c4f602	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	18	phase3_application_role_ordinal	195	aq018	at0195	07ae97064a400ee56c62101571217354e114d7ec45a74e79d401c993e4d467ae	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	7b2cae835468ac89461c81937dc0c6f97695cbc0cd2864714bc696e67bbc63d4	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	18	phase3_application_role_ordinal	260	aq018	at0260	07ae97064a400ee56c62101571217354e114d7ec45a74e79d401c993e4d467ae	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	9ecbcb6a1f32e379a2329f514a563d568248cf0128fa1eb4561a4b92db82f8ef	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	18	phase3_application_role_ordinal	652	aq018	at0652	07ae97064a400ee56c62101571217354e114d7ec45a74e79d401c993e4d467ae	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	6665acd9a0e501c86a603607b0b37a88aa6ff84de50839316c34dcb86058f751	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	3	phase3_application_role_ordinal	18	aq003	at0018	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	a7a164245ea15c7412485ea5f15544ceb4496fef47767540af1a7a002d45282d	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	3	phase3_application_role_ordinal	195	aq003	at0195	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	93415fef297e1d469b282119ebea18b0e0435276e58a13044447791743577986	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	3	phase3_application_role_ordinal	260	aq003	at0260	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	e9f8b6e84800623a0041c703147c164304cf35f11bd31aceb5f1e6cbd3e0f912	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	3	phase3_application_role_ordinal	652	aq003	at0652	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	f1a4aae165c72b0792efda6010965e14c2f522a8d49d44a5a56342adf97113f7	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	32	phase3_application_role_ordinal	18	aq032	at0018	4e6aa19a8e2bf45662e3a42f71b83dbe2a64a12bbf3e0ea9ad45889b53228bcb	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	88ab6ff6f7b23d9a020ae31db876ef7f7240705026ff7b1fe34a44af535fd900	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	32	phase3_application_role_ordinal	195	aq032	at0195	4e6aa19a8e2bf45662e3a42f71b83dbe2a64a12bbf3e0ea9ad45889b53228bcb	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	00f926213892aedfe4924ce63a5acdbee2b5d59494aa524a43cea0d8fd161e52	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	32	phase3_application_role_ordinal	260	aq032	at0260	4e6aa19a8e2bf45662e3a42f71b83dbe2a64a12bbf3e0ea9ad45889b53228bcb	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	3afde4106832e3dbbbc3a5dc8ac3c1b016a1dbf38a7ced249cb92fe02009e6a0	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	32	phase3_application_role_ordinal	652	aq032	at0652	4e6aa19a8e2bf45662e3a42f71b83dbe2a64a12bbf3e0ea9ad45889b53228bcb	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	5e8cb0a6054c31ef4cf5d69d1cff5c268abe090632df9e544c574419b834fb9c	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	33	phase3_application_role_ordinal	18	aq033	at0018	8a339029600f81e08c4c1c0652de1466837e863dee6aee2dcd0e3f2b3c40231e	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	3ed0ca0f85d5293db869428298fe4c2a70b13f5641202d2cd3778500a5b68f66	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	33	phase3_application_role_ordinal	195	aq033	at0195	8a339029600f81e08c4c1c0652de1466837e863dee6aee2dcd0e3f2b3c40231e	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	6d7af2dd606242f2d5cdf49737a388a068ff9fa82e6053a90868e758cfeaff20	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	33	phase3_application_role_ordinal	260	aq033	at0260	8a339029600f81e08c4c1c0652de1466837e863dee6aee2dcd0e3f2b3c40231e	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	58e1d0d1e2f72c6381e3db20f1e24e3e28973e58ab928c2626475c99d75c730b	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	33	phase3_application_role_ordinal	652	aq033	at0652	8a339029600f81e08c4c1c0652de1466837e863dee6aee2dcd0e3f2b3c40231e	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	a50de1870cd4143407a7ca62675c26e3ba9181c2f0f0f816e6d22ec42e94d916	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	36	phase3_application_role_ordinal	199	aq036	at0199	8e5afb1a2b6c8db6fb222319675e011ce25ab0809d9eeb5a55614fe33e39e891	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	full	full	GRCh38	source_fasta_record_coordinates	5962b2cfa333b1b8ba07e3b4e2a2c55cb5c18f838cf7bf8878f0be4ab172c6b3	paper/bioinformatics/canonical_hybrid_v2_performance_workloads.tsv	canonical_hybrid_v2_performance_pilot
pair	phase3_application_role_ordinal	36	phase3_application_role_ordinal	432	aq036	at0432	8e5afb1a2b6c8db6fb222319675e011ce25ab0809d9eeb5a55614fe33e39e891	5e3f1868e23a1ae7a757da2edfa96ef6fe38bfd68d3b47a16d7ba4b02594e9cb	full	full	GRCh38	source_fasta_record_coordinates	fe04443fff62d177c7710652445055eecddb61c8468e5c018f2f2d3181973beb	paper/bioinformatics/canonical_hybrid_v2_performance_workloads.tsv	canonical_hybrid_v2_performance_pilot
pair	phase3_application_role_ordinal	37	phase3_application_role_ordinal	18	aq037	at0018	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	e15bc8520da64dbebc750cc622a2e1aa0b0a907dae12c1571608b1e6c5e83910	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	37	phase3_application_role_ordinal	195	aq037	at0195	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	dd2a9c47b2b89c6606c4ac2b0389fce0a39d4eb9cbb4b612915c20f55fa12a1f	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	37	phase3_application_role_ordinal	260	aq037	at0260	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	acf87d4407fdce8d11619ac4a4a23c814addeb978fb2765133875182af362d54	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	37	phase3_application_role_ordinal	652	aq037	at0652	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	acbdb9d329f6ea43db8f84a55f76caae28829cfe1a762fdb0498837db1a0c764	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	38	phase3_application_role_ordinal	18	aq038	at0018	6a023206231290a6707f066bf8b57ca4183862caa7485d61644f5f86b8aaf528	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	43b3e076ad2f7d2814f661d726726467ded5ef94d46b87a23816ea9b105b460e	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	38	phase3_application_role_ordinal	195	aq038	at0195	6a023206231290a6707f066bf8b57ca4183862caa7485d61644f5f86b8aaf528	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	49af93faac1c2c1919e5b8d3d106bbb607a2eea6689e0731a96117303989a674	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	38	phase3_application_role_ordinal	260	aq038	at0260	6a023206231290a6707f066bf8b57ca4183862caa7485d61644f5f86b8aaf528	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	9b9b4856d6b80c02939fd09b9f1922955b2b451669edd58c0faa89ffa10915b6	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	38	phase3_application_role_ordinal	652	aq038	at0652	6a023206231290a6707f066bf8b57ca4183862caa7485d61644f5f86b8aaf528	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	d7ecdeb64898d311a0bb50242af9f52e85b6d5688fe5c3d788f1b1e4fc85df72	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	48	phase3_application_role_ordinal	18	aq048	at0018	90dad83d2658a8b5c0b8959b08b78bea999e275ddebea6fa4d57cba2c9aff51a	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	a2fe0c7ae3ba7966da39227968a1e7ebb0980e9ba734719eec9225672b30651b	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	48	phase3_application_role_ordinal	195	aq048	at0195	90dad83d2658a8b5c0b8959b08b78bea999e275ddebea6fa4d57cba2c9aff51a	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	f6c58e185c480d07ed764d76410f21ae4025f102cf93eac31c5cfc7eb71ddada	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	48	phase3_application_role_ordinal	260	aq048	at0260	90dad83d2658a8b5c0b8959b08b78bea999e275ddebea6fa4d57cba2c9aff51a	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	a4b232e69e83a3731c27cd0a83f579c6bf7f232d46af1859c7b5bd8ab73dc699	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	48	phase3_application_role_ordinal	652	aq048	at0652	90dad83d2658a8b5c0b8959b08b78bea999e275ddebea6fa4d57cba2c9aff51a	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	873af4c21be7391331146c57d33c52cc44e694fec1b9ba082fc8448597043816	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	5	phase3_application_role_ordinal	199	aq005	at0199	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	full	full	GRCh38	source_fasta_record_coordinates	2ef5817a21760a3c9661a2e40e3dccacb963d4df9fe4fd5873921c402a0c35c4	paper/bioinformatics/canonical_hybrid_v2_performance_workloads.tsv	canonical_hybrid_v2_performance_pilot
pair	phase3_application_role_ordinal	5	phase3_application_role_ordinal	432	aq005	at0432	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	5e3f1868e23a1ae7a757da2edfa96ef6fe38bfd68d3b47a16d7ba4b02594e9cb	full	full	GRCh38	source_fasta_record_coordinates	92f9da7f8ef33d97ef5d29f813075332cf4c0b458f70b96837ed3580ea43b7ff	paper/bioinformatics/canonical_hybrid_v2_performance_workloads.tsv	canonical_hybrid_v2_performance_pilot
pair	phase3_application_role_ordinal	6	phase3_application_role_ordinal	199	aq006	at0199	0b1fbf70f80d071403f3ab95e9f4e702bc64a85776f375fa44726272e311735b	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	full	full	GRCh38	source_fasta_record_coordinates	ad02917cf8cf8164a9e2d5f0b1cc6aeddcf527d2e51029b1fb86e3b45bb84543	paper/bioinformatics/canonical_hybrid_v2_performance_workloads.tsv	canonical_hybrid_v2_performance_pilot
pair	phase3_application_role_ordinal	6	phase3_application_role_ordinal	432	aq006	at0432	0b1fbf70f80d071403f3ab95e9f4e702bc64a85776f375fa44726272e311735b	5e3f1868e23a1ae7a757da2edfa96ef6fe38bfd68d3b47a16d7ba4b02594e9cb	full	full	GRCh38	source_fasta_record_coordinates	1ee9ff120c12b0d12737009beb27a3bbdd09c024a117e5232be3279b0a8a0f69	paper/bioinformatics/canonical_hybrid_v2_performance_workloads.tsv	canonical_hybrid_v2_performance_pilot
pair	phase3_application_role_ordinal	7	phase3_application_role_ordinal	18	aq007	at0018	3924bf5bbd87f45ec0ed8b57f01d4266c46d77efdf9db827f9c39af3ad1a5cd9	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	cf88925a4348ae0b9939510b609eadda8e80bfde82f0419e1c7d6edbea4cabf4	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	7	phase3_application_role_ordinal	195	aq007	at0195	3924bf5bbd87f45ec0ed8b57f01d4266c46d77efdf9db827f9c39af3ad1a5cd9	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	de9c5a1a4950ebef715a1e58e577f42267f5100b2589f25b92f662e12e8e2a78	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	7	phase3_application_role_ordinal	260	aq007	at0260	3924bf5bbd87f45ec0ed8b57f01d4266c46d77efdf9db827f9c39af3ad1a5cd9	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	d2b0c30815120a62a8d0ff125b7dee716a4f1f076df947db8099468b9f60076c	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	7	phase3_application_role_ordinal	652	aq007	at0652	3924bf5bbd87f45ec0ed8b57f01d4266c46d77efdf9db827f9c39af3ad1a5cd9	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	1d08da9ffa4379251e9c5366b3f25c7223370e9aaaad82b2d0cd1a938efc4c9a	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	8	phase3_application_role_ordinal	18	aq008	at0018	bab192889972e6fc9a5cb766a8b3a722cd4c97ec0ee1d3527ae804c45c4c93af	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	full	full	GRCh38	source_fasta_record_coordinates	3223b861650b8c142679f68dadcadadd76876235d4cf93172036cedfa839c584	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	8	phase3_application_role_ordinal	195	aq008	at0195	bab192889972e6fc9a5cb766a8b3a722cd4c97ec0ee1d3527ae804c45c4c93af	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	full	full	GRCh38	source_fasta_record_coordinates	838134f42d02578b6bf2cb1bfa75cff5d309726d274a371de91d47851ddaf13d	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	8	phase3_application_role_ordinal	260	aq008	at0260	bab192889972e6fc9a5cb766a8b3a722cd4c97ec0ee1d3527ae804c45c4c93af	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	full	full	GRCh38	source_fasta_record_coordinates	0b19d0a5e5744ae61398a2048d270cd7771258c3bc91629d78580af649a9a632	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	phase3_application_role_ordinal	8	phase3_application_role_ordinal	652	aq008	at0652	bab192889972e6fc9a5cb766a8b3a722cd4c97ec0ee1d3527ae804c45c4c93af	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	full	full	GRCh38	source_fasta_record_coordinates	d4d3554559a9c68431eb11969007fdf3955a149628ad482c505ad9fa787bbfa2	paper/bioinformatics/canonical_hybrid_v2_holdout_workloads.tsv	canonical_hybrid_v2_fresh_holdout
pair	ssw_cuda_corpus_case_v1	adv-byte-boundary-253	ssw_cuda_corpus_case_v1	adv-byte-boundary-253	adv-byte-boundary-253:query	adv-byte-boundary-253:reference	9a185d379ac570597670cfa73588a51bb42ea477a0729d5c84aafefd7d94b40d	7b4ce97770f7df317a787643b19efb0c689c234c3b28791438f3f05766431a4b	full	full	synthetic	synthetic_sequence_0_based_half_open	db6634a9777670df3d8403b771d225c66dd5a84002d046f0b9e81cdc635b19ec	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_adversarial
