record_id	record_role	source_release	assembly	original_gene_id	original_gene_name	original_transcript_id	selection_rule	sequence_length	chromosome	strand	tss	region_start	region_end	sequence_sha256	file_sha256	path	license_note	split	status
aq040	query	GENCODE v49	GRCh38	ENSG00000289226.3	ENSG00000289226	ENST00000686230.3	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	560	NA	NA	NA	NA	NA	708d015d88a81fd89f7967b59a7abc90e60ef1384c52778ba5ffc193719f6bc0	61dc7cdba190a272c7d55bf4e9898a7dd5d7fe781da22a1b0a79a6d24e5625d3	reproduce/bioinformatics/application_inputs/queries/aq040.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq041	query	GENCODE v49	GRCh38	ENSG00000249383.2	LINC02071	ENST00000514726.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	1723	NA	NA	NA	NA	NA	393699eaa835ea070e44281f05285e53806e12f02d246766ce3d8e2dfa12a038	cd574f95a258068e39af92b00b2bb7458f674f368627c3c690c0683ae34296cb	reproduce/bioinformatics/application_inputs/queries/aq041.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq042	query	GENCODE v49	GRCh38	ENSG00000286109.2	ENSG00000286109	ENST00000651271.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	1079	NA	NA	NA	NA	NA	793a8cf0db028f7a014b59baca95894c85387e675d62f6b8d5c6c0dd9f6c9204	c12fb0962de314f6ab7c47becd28d91bb01645cafc379355ee2d470a76b44e94	reproduce/bioinformatics/application_inputs/queries/aq042.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq043	query	GENCODE v49	GRCh38	ENSG00000278408.2	ENSG00000278408	ENST00000611634.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	585	NA	NA	NA	NA	NA	d279a4bbf4b9eba4f66e89e190637abff96e0f7a9fcdcd5b43fea5e978db272c	368987b3b82fdefb082e002a7ffadf3dfbf5ee85bc94cc08815e7f597cc5ae8f	reproduce/bioinformatics/application_inputs/queries/aq043.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq044	query	GENCODE v49	GRCh38	ENSG00000203900.2	ENSG00000203900	ENST00000428531.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	513	NA	NA	NA	NA	NA	10fcb8e4c44448aafa829ac90824cd1b56d4ce09b4aee2cef1e0bf5b5d685877	11c25de53e9fc0a3b0f78156625eaa6dd5cc26a54e9507dbf0600088744686f9	reproduce/bioinformatics/application_inputs/queries/aq044.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq045	query	GENCODE v49	GRCh38	ENSG00000286444.1	ENSG00000286444	ENST00000671041.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	1011	NA	NA	NA	NA	NA	04aa16552a543ab69f43333f50bb8631a19891c45a5bba85ed03267c8056b44f	78208d2ebd7518f42fd3ed83cbffa925d051a5d2f0337bff5c17d5753bcd3f24	reproduce/bioinformatics/application_inputs/queries/aq045.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq046	query	GENCODE v49	GRCh38	ENSG00000293015.2	ENSG00000293015	ENST00000809109.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	786	NA	NA	NA	NA	NA	e55de086ba87a3700115a62ca82788543bec9af1f2be5c3a6ffcfb7c61bee919	34b099980d61d8516c1de451321d2382d962f202a542278c8b33aaf97965dd14	reproduce/bioinformatics/application_inputs/queries/aq046.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq047	query	GENCODE v49	GRCh38	ENSG00000228950.2	ENSG00000228950	ENST00000448241.2	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	1058	NA	NA	NA	NA	NA	128a270e78d0632e55cc67c2e6b055d68296c332b1fb74577c9fb1c7746dda07	94766989bef5f442c26d0ea460d3e8f02b466c2929a2c849d97ec1bcf260aff0	reproduce/bioinformatics/application_inputs/queries/aq047.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq048	query	GENCODE v49	GRCh38	ENSG00000233288.3	ENSG00000233288	ENST00000658294.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	991	NA	NA	NA	NA	NA	90dad83d2658a8b5c0b8959b08b78bea999e275ddebea6fa4d57cba2c9aff51a	1773960e607b10ef5de8dd400757c52c691f05f02ba15ca31db67b42f3947a7f	reproduce/bioinformatics/application_inputs/queries/aq048.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq049	query	GENCODE v49	GRCh38	ENSG00000254060.1	ENSG00000254060	ENST00000518302.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	545	NA	NA	NA	NA	NA	955f990684cae466b5ee0e39c1e05f789ce1ff1ccbf7c0bca05b25098593a0ac	dee0f8b76f0e065ec2e4dcc3d6997b8edefe28250eb104dafcf094fb1ac2430a	reproduce/bioinformatics/application_inputs/queries/aq049.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
aq050	query	GENCODE v49	GRCh38	ENSG00000309404.1	ENSG00000309404	ENST00000840789.1	GENCODE v49 lncRNA transcript on chr1-chr22 or chrX; canonical ACGT; 500-2812 nt; exclude development and Phase 2 holdout gene/sequence identities; one transcript per stable gene by level, basic tag, descending length, and transcript ID; first 50 by seeded SHA-256	584	NA	NA	NA	NA	NA	622a6576e324ba1badbcd4a8a1c308870b714620dad912086f21a7396cd85f2c	c3719f466248f3cc5dc9d28fa88c390e8f05d6f738561b53e473f02c65a58173	reproduce/bioinformatics/application_inputs/queries/aq050.fa	GENCODE project data are open access; selected derived FASTA retained with source attribution; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0001	target	GENCODE v49	GRCh38	ENSG00000274391.5	TPTE	ENST00000618007.5	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	10521583	10519583	10522083	add605082b3b5425dd1eb55477f3b86185a4c69bf0dcd88e35357fcf54d30a5a	38d060eba0a994044c2cb731e2fce427dfabb8221d29c880835095136572f104	reproduce/bioinformatics/application_inputs/targets/at0001.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0002	target	GENCODE v49	GRCh38	ENSG00000166351.11	POTED	ENST00000299443.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	13609777	13607777	13610277	f77aa96ecc1d102d64aede6b135fd1b5a8a9c7813edfc621b79d8c400a3c9d51	7c1e330cf70e940ebeaaece2ad6cfafdc2a32315c0219458812cfba6ca612653	reproduce/bioinformatics/application_inputs/targets/at0002.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0003	target	GENCODE v49	GRCh38	ENSG00000188992.12	LIPI	ENST00000681601.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	14210955	14210455	14212955	7feefd0d1affaa9efcccb6e066a8b0bf71383f824bdd65492565649d8d6d0b79	75d7aacd2becb8386a51baf4dbce59aed2d48b2805be97848a552d2b6c167a6d	reproduce/bioinformatics/application_inputs/targets/at0003.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0004	target	GENCODE v49	GRCh38	ENSG00000185272.15	RBM11	ENST00000400577.4	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	14216157	14214157	14216657	1f1e96041b5fd20a66fbf88e5afe25005cb35d726f6c20b0c78bd9fcc51f2641	63c3a1ac651ac6a608613f4177f4e4bafa571930ee37a64654790ac478744866	reproduce/bioinformatics/application_inputs/targets/at0004.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0005	target	GENCODE v49	GRCh38	ENSG00000155304.7	HSPA13	ENST00000285667.4	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	14383146	14382646	14385146	28121d36828fd96586b50719e73f7072c2e36fed83aa08be555fad4ba74d1357	880276f0eab6db6aac9ae0ad47a96a6fcf022d862d21adb80e9743269de2dedf	reproduce/bioinformatics/application_inputs/targets/at0005.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0006	target	GENCODE v49	GRCh38	ENSG00000155307.20	SAMSN1	ENST00000400566.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	14546315	14545815	14548315	d8862ff97cafa5e008f7389f0877541e7c9f6f6e57657888547f6c00d30315a6	1ba6c34316323a8072bc45f9133c725fae4c0451277870b015f58dde1e5e1622	reproduce/bioinformatics/application_inputs/targets/at0006.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0007	target	GENCODE v49	GRCh38	ENSG00000180530.11	NRIP1	ENST00000318948.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	15065000	15064500	15067000	28a911346a44fdd2326a9ba39ae986d67c7d00ce13ab1239c9d74dd9c4ffab25	0322148e11e3ae2102bc1cd7a38ba324a1597edbac6df1a2d45f39c00a816500	reproduce/bioinformatics/application_inputs/targets/at0007.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0008	target	GENCODE v49	GRCh38	ENSG00000155313.17	USP25	ENST00000400183.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	15729982	15727982	15730482	f269c7930788b7cd3896df2f24658bf27cf527d6c964bcdfb57d44ef7db5744b	dbeb432c23a5cd973b388234d266ccf9129fbcd0c35b98f2b65708fd24e50e11	reproduce/bioinformatics/application_inputs/targets/at0008.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0009	target	GENCODE v49	GRCh38	ENSG00000154639.20	CXADR	ENST00000284878.12	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	17513043	17511043	17513543	b75158a3ecd691116877cb9d30f2b2285857e9539290fc7c69675d3a20a571df	85f0c1035872f61dfbddc2e51c924169c2b5ebb749aca88ae181f4edd926c183	reproduce/bioinformatics/application_inputs/targets/at0009.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0010	target	GENCODE v49	GRCh38	ENSG00000154640.16	BTG3	ENST00000348354.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	17612901	17612401	17614901	c5b76be3376d56ed97e37ef9e236e585e3c644a53928d89a7c4ecb3e41e381ef	ceecde9b4532c9095300f38235b09c2b09c4ee8b14a72aec0c1053300d0489df	reproduce/bioinformatics/application_inputs/targets/at0010.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
